gRNA_id,Gene,bm1,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,Input_median,d15-rep1,d15-rep2,d15-rep3,d15-rep4,d15-rep5,LFC_avg_d15,LFC_median_d15,d5,LFC_avg_d5,LFC_median_d5,input,LFC_avg_input,LFC_median_input,lib,LFC_avg_lib,LFC_median_lib,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,sensor_reads,corr_perc,target_base_edit_perc,byproduct_INDEL_perc,byproduct_sub_perc,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,p_high_unadjusted_d5_fishers,p_low_unadjusted_d5_fishers,FDR_high_d5_fishers,FDR_low_d5_fishers,p_high_unadjusted_d5_stouffers,p_low_unadjusted_d5_stouffers,FDR_high_d5_stouffers,FDR_low_d5_stouffers,FDR_d5_fishers,FDR_d5_stouffers,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_2,Abl1,-0.5268278917723058,-0.22475817992340413,-2.6067827536616073,1.2209789799409667,0.519893440828419,-0.3234992809175863,-0.22475817992340413,914.7160716975449,-4.7254058049398004,-3.2876122444825233,-3.209366253045047,-3.5501981112243364,-5.322555612099308,-4.019027605158203,-3.5501981112243364,-1.5625255669256222,-1.5625255669256222,-1.5625255669256222,0.0,0.0,0.0,-1.3174814735455687,-1.3174814735455687,-1.3174814735455687,0.12030957540400146,-0.2747168609106051,-1.031109256277761,-0.15460402337293735,-1.1600111342448332,-0.500026339880427,-0.2747168609106051,1932,13.354037267080743,29.96894409937888,0.0,46.325051759834366,Abl1,ABL1,Non-coding,,targeting guide,Intron,0.9908009199080092,0.009299070092990703,0.9960993205492286,1.0,0.9908009199080092,0.009299070092990696,0.9960993205492286,1.0,0.9960993205492286,0.9960993205492286,0.9999999981636648,4.020823492837371e-07,0.9999999996046233,7.559148166534258e-05,0.9999999725509644,2.9660871765156918e-08,1.0,5.5762438918495005e-06,7.559148166534258e-05,5.5762438918495005e-06,0.5902327576266042,0.4169092250530426,0.8314974349293486,1.0,0.5907790214459305,0.4095520379670229,0.7915631830520012,1.0,0.8314974349293486,0.7915631830520012,0.08813888431142664,0.5226931545495997,0.2285532448351477,0.9999999999481898,0.18184436936462062,0.8187075867487194,0.3777540490668362,1.0,0.2285532448351477,0.3777540490668362
gRNA_85,Akt1,-0.8489250812768933,-0.5689309437977269,-0.5564285342865518,-0.037411908446326546,0.06417335445364897,-0.38950462267076996,-0.5564285342865518,1443.590902244314,0.6291521839219388,0.7047621206470966,0.18322534274444863,0.9405139002772203,1.1843809276047572,0.7284068950390923,0.7047621206470966,0.43500232933396404,0.43500232933396404,0.43500232933396404,0.0,0.0,0.0,0.4173129215650172,0.4173129215650172,0.4173129215650172,0.1712174474012525,0.892796779932724,-0.15426184228255135,0.1788612561435745,0.2787844603195752,0.273479620302915,0.1788612561435745,8027,13.442132801793946,74.63560483368632,3.4134795066650057,70.33761056434533,Akt1,AKT1,D323G,D323G,targeting guide,Missense,0.013298670132986705,0.9868013198680132,0.045047747477504514,1.0,0.013298670132986684,0.9868013198680132,0.04504774747750444,1.0,0.045047747477504514,0.04504774747750444,4.0791490643916754e-05,0.9999970999300397,0.0002514360734772574,0.9999999999939124,5.9610726171502735e-06,0.9999941944892405,3.67436607221066e-05,1.0,0.0002514360734772574,3.67436607221066e-05,0.007829648995841307,0.9987418450708974,0.024532900186969426,1.0,0.0025381082076335144,0.9974794891583987,0.008445386602391162,1.0,0.024532900186969426,0.008445386602391162,0.5157094011440257,0.7983629041340772,0.758335028854568,0.9999999999481898,0.3433486486111024,0.656885247897304,0.5789196945191682,1.0,0.758335028854568,0.5789196945191682
gRNA_871,Arid2,-0.4086093521651788,-2.331458019051475,-0.46900273065985726,-0.01372664265174539,0.0023806627027104094,-0.6440832163651091,-0.4086093521651788,2999.728874830547,0.8478807522619969,0.7210297231522665,0.49510353661204326,0.8478256598804688,0.6951275177187084,0.7213934379250967,0.7210297231522665,0.4321524755473586,0.4321524755473586,0.4321524755473586,0.0,0.0,0.0,0.5850901648699693,0.5850901648699693,0.5850901648699693,-0.13738767472486507,-1.2146243730372561,-0.776134113202372,-0.27714538600226823,-0.4933808097184509,-0.5797344713370425,-0.4933808097184509,31597,0.3639586036649049,31.756179384118745,0.003164857423173,97.76244580181664,Arid2,ARID2,N1540S,N1546S,targeting guide,Missense,0.013298670132986705,0.9868013198680132,0.045047747477504514,1.0,0.013298670132986684,0.9868013198680132,0.04504774747750444,1.0,0.045047747477504514,0.04504774747750444,2.8155216186517256e-05,0.9999998001406456,0.00019247929611146343,0.9999999999939124,2.8545952097532592e-06,0.9999972113216221,1.9876440719763432e-05,1.0,0.00019247929611146343,1.9876440719763432e-05,0.8130972358685666,0.36739560390799086,0.9990998715247748,1.0,0.7367071830548895,0.2635383097047236,0.929536579961874,1.0,0.9990998715247748,0.929536579961874,0.5408323464033105,0.4928873114073721,0.7821267778755566,0.9999999999481898,0.49928183512470886,0.5010891204803861,0.7282378836117308,1.0,0.7821267778755566,0.7282378836117308
gRNA_895,Arid5b,0.5218594986731001,-2.5056652198201914,0.9780114394721378,0.6318942573641582,1.2972443717554931,0.18466886948893957,0.6318942573641582,777.5869859918662,2.1045712226136786,0.920225686257281,1.0590222966888052,0.625431193538219,1.1177731215245739,1.1654047041245117,1.0590222966888052,1.237565492968979,1.237565492968979,1.237565492968979,0.0,0.0,0.0,-0.7029577936091579,-0.7029577936091579,-0.7029577936091579,0.6040271284579445,0.8787204183301337,0.2454891263960216,0.7913963510951095,0.7695533475273206,0.6578372743613061,0.7695533475273206,13089,3.338681335472534,91.48903659561464,1.0161204064481626,90.35831614332646,Arid5b,ARID5B,K1026E,K1026E,targeting guide,Missense,9.99900009999001e-05,1.0,0.0005295245123374991,1.0,9.999000099989996e-05,1.0,0.0005295245123374983,1.0,0.0005295245123374991,0.0005295245123374983,7.534657699023214e-07,0.9999999949316828,1.089627421089511e-05,0.9999999999939124,5.890135080837866e-08,0.9999999447093346,8.340041484006107e-07,1.0,1.089627421089511e-05,8.340041484006107e-07,9.7652201928147e-05,0.9999976823827116,0.0005737066863278636,1.0,1.2904287117928974e-05,0.9999873289055369,7.954117961215237e-05,1.0,0.0005737066863278636,7.954117961215237e-05,0.004394871945021014,0.7574406659701837,0.02263660070312194,0.9999999999481898,0.010703825433360781,0.9893783549517589,0.041923316280663064,1.0,0.02263660070312194,0.041923316280663064
gRNA_896,Arid5b,1.883921963955389,1.5977826267168638,0.9737764098489851,0.24121640500594885,0.20568102216826936,0.9804756855390911,0.9737764098489851,1572.043982527489,-0.2002642379512137,0.6863078514939116,1.145660199623971,0.5173652180061892,-0.09652662530455104,0.41050848117366134,0.5173652180061892,0.8553554424716386,0.8553554424716386,0.8553554424716386,0.0,0.0,0.0,0.00993069766244699,0.00993069766244699,0.00993069766244699,0.6308088607311533,1.1612646977442187,0.3298214555515352,0.7425962357969362,0.4592008593700141,0.6647384218387715,0.6308088607311533,16805,0.1309134186254091,51.270455221660214,0.0059506099375185,95.19190717048498,Arid5b,ARID5B,K1026E,K1026E,targeting guide,Missense,9.99900009999001e-05,1.0,0.0005295245123374991,1.0,9.999000099989996e-05,1.0,0.0005295245123374983,1.0,0.0005295245123374991,0.0005295245123374983,0.0017782398992060003,0.9981954953261253,0.0071894430333489905,0.9999999999939124,0.0008099021322559118,0.9992004457250829,0.0030150812052299287,1.0,0.0071894430333489905,0.0030150812052299287,3.829654717508104e-05,0.9999975727132121,0.00025283411522528397,1.0,6.519154643887867e-06,0.9999938157683925,5.1066711377121627e-05,1.0,0.00025283411522528397,5.1066711377121627e-05,0.00012472383323137943,0.999938387807575,0.0016171090101723678,0.9999999999481898,3.4144676028238106e-05,0.9999668537749332,0.0005349332577757304,1.0,0.0016171090101723678,0.0005349332577757304
gRNA_1000,Atm,-0.35742357206756364,0.13703019030876382,0.677756478763049,-0.1431929832801682,0.37289953204327053,0.1374139291534703,0.13703019030876382,2349.2694682934175,0.3918251923218067,0.16578672622294344,1.218051025908305,0.6004604667521711,0.6692557720578051,0.6090758366526062,0.6004604667521711,0.5984572565415215,0.5984572565415215,0.5984572565415215,0.0,0.0,0.0,0.4212845888667368,0.4212845888667368,0.4212845888667368,0.5063115620790606,0.46623426051451516,1.5917063876757642,0.8505590947255012,1.0314235414359132,0.8892469692861509,0.8505590947255012,28154,0.046174611067699,47.2721460538467,0.110108687930667,97.90083114299922,Atm,ATM,K2450E,K2440E,targeting guide,Missense,0.009499050094990498,0.9906009399060094,0.03720461287204612,1.0,0.009499050094990488,0.9906009399060094,0.03720461287204608,1.0,0.03720461287204612,0.03720461287204608,0.0002721041425226089,0.999986273840264,0.001401522706691794,0.9999999999939124,4.6854099729801365e-05,0.9999539290990476,0.0002446825208111849,1.0,0.001401522706691794,0.0002446825208111849,1.413523224013974e-06,0.9999997668158384,1.714466878158885e-05,1.0,2.090396327998241e-07,0.9999998157143548,2.535448449443028e-06,1.0,1.714466878158885e-05,2.535448449443028e-06,0.06666034935722859,0.9898294729272972,0.18704695043520858,0.9999999999481898,0.025740592186974453,0.9743197292832784,0.08641484519912852,1.0,0.18704695043520858,0.08641484519912852
gRNA_1036,Atm,-0.8350002738193696,1.3503949805800033,-1.5697083571661807,0.8577663794246679,-0.5640135014852494,-0.1521121544932257,-0.5640135014852494,790.1189938243712,2.115204871796085,1.3045086796302852,1.2463213777141477,1.092931841548676,1.4292253876223326,1.4376384316623052,1.3045086796302852,0.9082059446437751,0.9082059446437751,0.9082059446437751,0.0,0.0,0.0,0.08991510528933061,0.08991510528933061,0.08991510528933061,0.5715774312312747,-0.05797050880786418,-0.20401133774300964,0.9350115408219958,0.7645158593228717,0.4018245969650537,0.5715774312312747,6275,57.73705179282869,99.6812749003984,0.3187250996015936,41.60956175298805,Atm,ATM,D2730G,D2720G,targeting guide,Missense,9.99900009999001e-05,1.0,0.0005295245123374991,1.0,9.999000099989996e-05,1.0,0.0005295245123374983,1.0,0.0005295245123374991,0.0005295245123374983,1.5397407894167556e-07,0.9999999997892202,3.405544334239412e-06,0.9999999999939124,9.320538980119903e-09,0.9999999914060372,2.0614839156029902e-07,1.0,3.405544334239412e-06,2.0614839156029902e-07,0.0012299220088348253,0.9985829796145295,0.0054405961802575795,1.0,0.0005593087374797395,0.99944930854843,0.0023366676143598006,1.0,0.0054405961802575795,0.0023366676143598006,0.06573780038007672,0.6615238950394849,0.1869361193422649,0.9999999999481898,0.1409552452150719,0.8595402618247923,0.3081347220980642,1.0,0.1869361193422649,0.3081347220980642
gRNA_1149,Atrx,-0.6185761757322213,-0.5694180145018156,-0.42951205252154845,0.17961763803529407,1.513381442535364,0.015098567563014509,-0.42951205252154845,1051.6041572525983,0.26039686422029446,0.7390585083011432,0.284371059078515,0.21158018615103805,0.08488387196505748,0.3160580979432096,0.26039686422029446,0.9250475872098936,0.9250475872098936,0.9250475872098936,0.0,0.0,0.0,0.18320852481889993,0.18320852481889993,0.18320852481889993,0.08365310055902243,0.9544188073927317,-1.3981785676344574,0.4677790255127149,-0.503292405653019,-0.07912400796460146,0.08365310055902243,14877,0.2755931975532701,95.36196813873764,0.0,99.24043826040196,Atrx,ATRX,N246S,N247S,targeting guide,Missense,9.99900009999001e-05,1.0,0.0005295245123374991,1.0,9.999000099989996e-05,1.0,0.0005295245123374983,1.0,0.0005295245123374991,0.0005295245123374983,0.00554108964736331,0.9997785468308895,0.01860222953043397,0.9999999999939124,0.001203599727744008,0.998803543688333,0.004229471940483617,1.0,0.01860222953043397,0.004229471940483617,0.01798167879495024,0.6677007547009198,0.049359198119327076,1.0,0.05919215303961769,0.941349406611198,0.1301535060988085,1.0,0.049359198119327076,0.1301535060988085,0.06492818909903324,0.9131174295770712,0.1863587717651641,0.9999999999481898,0.06801390785354257,0.9323482500010961,0.1839800672872806,1.0,0.1863587717651641,0.1839800672872806
gRNA_1322,Bap1,1.3156441498361244,1.5657714035845691,1.1013401391551012,1.3687102777300253,-0.2748127216779637,1.0153306497255714,1.3156441498361244,1908.2391926494954,0.5738113029845396,0.8195607832339572,0.6326142137144908,0.5837924717417577,0.25066189480803674,0.5720881332965563,0.5837924717417577,0.7783616659635476,0.7783616659635476,0.7783616659635476,0.0,0.0,0.0,0.28630042401796274,0.28630042401796274,0.28630042401796274,0.9109119708075528,1.1614814190744913,0.8343778150072165,1.141616169179698,1.1373992757431084,1.0371573299624133,1.1373992757431084,26891,2.978691755605965,95.45944739875794,0.0185935814956676,92.96790747833847,Bap1,BAP1,H141R,H141R,targeting guide,Missense,9.99900009999001e-05,1.0,0.0005295245123374991,1.0,9.999000099989996e-05,1.0,0.0005295245123374983,1.0,0.0005295245123374991,0.0005295245123374983,0.0002647765868023546,0.999995202242592,0.0013827221755234073,0.9999999999939124,3.6700464968389296e-05,0.9999637908639584,0.00019713392611591965,1.0,0.0013827221755234073,0.00019713392611591965,3.27352825964317e-08,0.9999999997410889,6.154233128129159e-07,1.0,2.175367098243199e-09,0.9999999981345599,4.544100160774683e-08,1.0,6.154233128129159e-07,4.544100160774683e-08,6.877167196859106e-05,0.9997909875141932,0.0011249007632635555,0.9999999999481898,2.0573032495632115e-05,0.9999799371637759,0.00035161182810716703,1.0,0.0011249007632635555,0.00035161182810716703
gRNA_1337,Bap1,0.4238785841355626,-0.6985333766860273,-1.394128676353202,-0.9559571057633227,-1.6747277747081872,-0.8598936698750353,-0.9559571057633227,2560.747100466938,-0.47877079044279675,-0.4603708220924467,0.08297420556063605,0.011388337120677567,-0.6778354226327363,-0.3045228984973332,-0.4603708220924467,0.28617141138902297,0.28617141138902297,0.28617141138902297,0.0,0.0,0.0,-0.12251642317327982,-0.12251642317327982,-0.12251642317327982,-0.3869641996304835,-1.0437209227721371,-0.5238528232155176,-0.14355891437388804,-2.032870034272701,-0.8261933788529454,-0.5238528232155176,22649,51.026535387875846,85.26645768025078,0.0044152059693584,35.99275906221025,Bap1,BAP1,Y173C,Y173C,targeting guide,Missense,0.0337966203379662,0.9663033696630337,0.10085340672281978,1.0,0.0337966203379662,0.9663033696630337,0.10085340672281978,1.0,0.10085340672281978,0.10085340672281978,0.4253194038313779,0.8115219476267553,0.7133762769381358,0.9999999999939124,0.2918045096039884,0.7084322302167587,0.4920111910811643,1.0,0.7133762769381358,0.4920111910811643,0.8769928943934596,0.1355795512012667,0.9999999999016121,1.0,0.8842485626220744,0.11599723462727768,1.0,0.8322839687728945,0.9999999999016121,0.8322839687728945,0.7446605900560255,0.26202402639684236,0.9240672668682033,0.9999999999481898,0.7767655017158783,0.2235008530165976,0.930981295800262,1.0,0.9240672668682033,0.930981295800262
